timestamp,item_id,time_since_last_access,frequency_count,time_to_next_request
13086,620,9237,16,30094
13087,3482,724,40,559
13088,2401,193,26,967
13089,4172,237,32,416
13090,2415,352,36,98
13091,449,180,33,798
13092,4529,182,8,784
13093,2462,0,1,21103
13094,1245,211,8,70
13095,3904,342,41,510
13096,4099,19,37,3
13097,990,273,19,747
13098,3675,63,37,13100
13099,4099,3,38,232
13100,4508,775,2,569
13101,2127,914,35,7
13102,2890,4236,3,69125
13103,728,2996,4,45323
13104,4198,462,24,1181
13105,4201,22,11,93
13106,4961,547,35,106
13107,4012,37,51,62
13108,2127,7,36,20
13109,427,1243,13,814
13110,3188,713,2,18704
13111,3669,360,36,14529
13112,2097,283,11,225
13113,3684,4738,2,18527
13114,2371,0,1,3760
13115,1942,272,29,325
13116,2198,51,5,560
13117,1263,45,42,190
13118,1268,496,43,53
13119,4085,314,13,263
13120,1041,2077,2,299
13121,3269,490,2,160
13122,3784,381,4,510
13123,2347,1619,3,3303
13124,3023,144,38,147
13125,4151,101,32,5
13126,3965,1215,2,16726
13127,4766,0,1,9589
13128,2127,20,37,743
13129,2968,1168,37,796
13130,4151,5,33,150
13131,2182,819,42,292
13132,1269,76,40,782
13133,2196,586,44,422
13134,3921,2390,4,10276
13135,2998,216,31,177
13136,4353,0,1,25515
13137,523,155,18,265
13138,1926,277,5,301
13139,4306,879,8,1114
13140,1315,1537,28,154
13141,1672,10340,2,26657
13142,2744,643,42,110
13143,1326,430,24,1052
13144,1194,678,31,178
13145,822,119,32,197
13146,1530,272,56,1303
13147,2641,6720,3,7225
13148,1745,218,10,390
13149,3771,840,38,848
13150,2315,294,32,222
13151,1925,211,42,506
13152,2974,0,1,16842
13153,3318,0,1,12927
13154,289,72,41,870
13155,1639,341,17,53
13156,326,0,1,9372
13157,601,676,25,13
13158,4725,312,35,28
13159,3926,0,1,15594
13160,565,463,3,459
13161,4136,807,13,22
13162,4685,116,34,469
13163,771,109,48,42
13164,1245,70,9,182
13165,259,302,11,1275
13166,1388,785,36,288
13167,2821,988,28,266
13168,2727,552,34,81
13169,4012,62,52,625
13170,601,13,26,191
13171,1268,53,44,323
13172,4247,124,41,67
13173,90,124,6,127
13174,515,487,45,448
13175,2940,376,36,788
13176,715,221,38,134
13177,284,886,46,360
13178,3101,0,1,3576
13179,4276,715,24,23
13180,641,257,37,98
13181,4148,288,42,412
13182,2509,0,1,29991
13183,4136,22,14,204
13184,1074,0,1,35901
13185,2029,738,27,55
13186,4725,28,36,75
13187,2937,3670,2,17614
13188,2415,98,37,74
13189,4334,934,30,64
13190,1911,8627,2,5621
13191,4457,228,51,186
13192,2068,270,37,220
13193,1139,168,4,8930
13194,3932,210,12,274
13195,4847,351,36,51
13196,325,463,28,103
13197,842,147,20,89
13198,4201,93,12,740
13199,138,319,29,940
13200,73,3382,3,4447
13201,111,0,1,7277
13202,4276,23,25,640
13203,581,0,1,10985
13204,4114,623,14,34
13205,771,42,49,648
13206,869,448,34,202
13207,2087,4853,3,32007
13208,1639,53,18,902
13209,1183,289,6,97
13210,1049,208,5,478
13211,372,11073,2,7668
13212,4961,106,36,931
13213,25,631,43,72
13214,3660,10429,2,57536
13215,3470,6801,2,24051
13216,3598,390,39,300
13217,537,472,33,484
13218,887,276,39,59
13219,2369,712,36,1673
13220,809,0,1,59211
13221,3858,894,12,261
13222,1123,1744,3,8076
13223,3545,9349,2,16109
13224,997,0,1,9163
13225,593,4266,3,21820
13226,437,153,35,83
13227,4652,0,1,18652
13228,3653,0,1,10657
13229,53,5758,2,100
13230,3032,0,1,15145
13231,2442,1042,39,114
13232,3342,4093,4,16465
13233,3928,462,20,100
13234,3044,335,38,823
13235,4572,194,21,44
13236,1986,335,5,68
13237,123,407,36,258
13238,4114,34,15,1145
13239,4247,67,42,141
13240,2029,55,28,291
13241,1598,307,42,669
13242,238,227,46,238
13243,2096,524,33,327
13244,4526,588,2,7724
13245,726,445,8,733
13246,4847,51,37,185
13247,3989,466,41,225
13248,2402,555,11,156
13249,2727,81,35,310
13250,639,1618,2,38402
13251,1651,278,36,248
13252,2744,110,43,20
13253,4334,64,31,1267
13254,1937,10843,2,11441
13255,3024,268,14,40
13256,1046,516,15,581
13257,859,7353,3,8028
13258,2553,5418,3,55268
13259,4540,243,30,291
13260,4573,329,41,4
13261,4725,75,37,157
13262,2415,74,38,134
13263,4714,5242,2,9621
13264,4573,4,42,292
13265,3985,0,1,2485
13266,1879,0,1,13736
13267,1036,0,1,19018
13268,1829,4203,4,5618
13269,2473,769,6,508
13270,330,571,36,64
13271,3023,147,39,214
13272,2744,20,44,552
13273,4112,259,5,170
13274,4083,414,12,121
13275,356,0,1,4095
13276,1743,0,1,7031
13277,887,59,40,98
13278,641,98,38,89
13279,4572,44,22,307
13280,4151,150,34,610
13281,3269,160,3,295
13282,3955,423,17,166
13283,4479,12708,2,21617
13284,3461,463,39,226
13285,25,72,44,191
13286,842,89,21,712
13287,3842,543,8,6
13288,4636,278,12,47
13289,375,0,1,24296
13290,2322,516,9,392
13291,3432,413,35,126
13292,295,318,43,643
13293,3842,6,9,198
13294,1315,154,29,210
13295,3024,40,15,131
13296,3535,3043,2,9262
13297,2514,365,37,1691
13298,1776,1967,7,11201
13299,325,103,29,15
13300,90,127,7,145
13301,79,0,1,11014
13302,4939,0,1,7197
13303,1406,0,1,14230
13304,1986,68,6,137
13305,922,0,1,82425
13306,1183,97,7,147
13307,1263,190,43,238
13308,1963,502,46,194
13309,437,83,36,92
13310,715,134,39,244
13311,2023,863,42,111
13312,2998,177,32,359
13313,1731,275,47,168
13314,325,15,30,314
13315,3116,4246,5,3013
13316,2753,0,1,12834
13317,759,773,16,441
13318,2133,0,1,54485
13319,2450,9038,3,1451
13320,1870,4792,2,10860
13321,4291,0,1,5631
13322,1194,178,32,67
13323,1102,0,1,30479
13324,587,10491,2,12064
13325,618,262,7,318
13326,4632,0,1,9486
13327,3037,669,33,479
13328,4386,825,37,155
13329,53,100,3,744
13330,1843,5209,2,2334
13331,4099,232,39,80
13332,2794,0,1,22259
13333,3928,100,21,206
13334,330,64,37,159
13335,4636,47,13,3
13336,3922,0,1,10835
13337,2097,225,12,110
13338,4636,3,14,540
13339,1501,347,16,583
13340,3753,0,1,18644
13341,117,266,32,730
13342,822,197,33,487
13343,2931,749,34,23
13344,4030,4016,4,3533
13345,2442,114,40,24688
13346,1245,182,10,399
13347,4058,674,44,176
13348,1193,7676,2,3710
13349,2583,700,28,87
13350,602,0,1,8867
13351,4140,0,1,58666
13352,4997,10285,2,329
13353,3457,0,1,295
13354,665,714,35,806
13355,385,3254,2,12950
13356,4541,410,33,245
13357,4553,698,42,37
13358,4411,793,37,15
13359,2039,0,1,37496
13360,3725,1939,2,36599
13361,601,191,27,279
13362,1296,600,43,550
13363,1821,521,33,628
13364,4895,0,1,9569
13365,3780,0,1,9542
13366,2931,23,35,377
13367,641,89,39,618
13368,3672,0,1,8818
13369,4437,391,36,623
13370,2105,938,3,51006
13371,3331,1323,45,274
13372,2315,222,33,977
13373,4411,15,38,819
13374,610,1150,44,240
13375,887,98,41,227
13376,3268,932,27,298
13377,4457,186,52,147
13378,928,1012,2,92
13379,2172,374,27,45
13380,4247,141,43,290
13381,2793,0,1,7808
13382,4085,263,14,22084
13383,704,636,40,44
13384,307,331,46,24925
13385,48,368,54,448
13386,750,385,11,112
13387,4136,204,15,445
13388,2054,3138,2,64037
13389,1194,67,33,61
13390,1040,3216,3,6577
13391,3573,0,1,1358
13392,15,345,37,314
13393,2355,675,42,227
13394,4553,37,43,1005
13395,4083,121,13,759
13396,2415,134,39,377
13397,941,744,32,228
13398,3323,746,14,317
13399,1066,2009,26,21
13400,2238,650,20,63
13401,437,92,37,125
13402,523,265,19,5
13403,142,568,20,10
13404,2402,156,12,923
13405,4231,3768,3,62467
13406,3360,2301,3,22203
13407,523,5,20,243
13408,869,202,35,136
13409,4753,854,17,143
13410,2352,2414,2,2980
13411,4099,80,40,704
13412,2068,220,38,23
13413,142,10,21,178
13414,4583,621,41,18978
13415,4933,640,39,181
13416,4019,0,1,28004
13417,3432,126,36,242
13418,4725,157,38,219
13419,1041,299,3,593
13420,1066,21,27,352
13421,469,461,31,233
13422,2023,111,43,38
13423,2182,292,43,509
13424,2172,45,28,435
13425,4415,0,1,4641
13426,3024,131,16,35
13427,704,44,41,189
13428,2990,398,20,28
13429,2638,1156,30,194
13430,1197,8707,15,16032
13431,4847,185,38,600
13432,4232,400,46,258
13433,2821,266,29,19
13434,2952,963,2,331
13435,2068,23,39,111
13436,2583,87,29,15
13437,518,0,1,17842
13438,4196,11310,2,28632
13439,1926,301,6,1789
13440,1942,325,30,313
13441,1986,137,7,146
13442,2345,0,1,9095
13443,4112,170,6,41
13444,2664,417,41,591
13445,90,145,8,122
13446,2643,0,1,24461
13447,2097,110,13,131
13448,3955,166,18,1006
13449,2971,522,4,81
13450,1194,61,34,674
13451,2583,15,30,97
13452,2821,19,30,591
13453,1183,147,8,356
13454,1388,288,37,109
13455,521,0,1,555
13456,2990,28,21,337
13457,2750,821,44,445
13458,4406,6673,2,22740
13459,2947,417,14,30
13460,2023,38,44,1169
13461,3024,35,17,685
13462,959,5552,2,6208
13463,2238,63,21,161
13464,3021,556,47,3
13465,2582,11381,2,8590
13466,4535,618,18,134
13467,3021,3,48,127
13468,3932,274,13,212
13469,332,8361,2,12439
13470,928,92,3,319
13471,2379,0,1,261
13472,3989,225,42,77
13473,3007,1827,35,1116
13474,1118,1333,43,46
13475,2717,884,44,409
13476,25,191,45,527
13477,3733,0,1,0
13478,3993,484,23,126
13479,1235,0,1,26056
13480,238,238,47,227
13481,1731,168,48,229
13482,3858,261,13,511
13483,4386,155,38,973
13484,4112,41,7,127
13485,3023,214,40,194
13486,4255,902,37,945
13487,3337,0,1,13893
13488,4611,888,43,133
13489,2947,30,15,379
13490,3182,546,41,880
13491,3842,198,10,18469
13492,1147,1005,2,2798
13493,330,159,38,25
13494,1268,323,45,254
13495,123,258,37,465
13496,3943,445,37,343
13497,4990,0,1,6250
13498,750,112,12,435
13499,1651,248,37,222
13500,1393,5134,4,924
13501,2527,0,1,13095
13502,1963,194,47,864
13503,1283,427,45,978
13504,1315,210,30,201
13505,4172,416,33,1499
13506,865,539,35,375
13507,2106,5851,2,4313
13508,1084,1533,14,595
13509,1362,2884,2,9658
13510,3461,226,40,251
13511,4768,520,33,144
13512,1531,835,40,199
13513,709,5285,2,510
13514,2032,864,2,7053
13515,1972,476,39,226
13516,3598,300,40,183
13517,137,0,1,81963
13518,330,25,39,71
13519,484,4603,3,6243
13520,1118,46,44,127
13521,1260,0,1,21240
13522,2615,5099,2,76789
13523,4058,176,45,338
13524,4457,147,53,48
13525,765,0,1,10466
13526,437,125,38,100
13527,3543,0,1,2098
13528,1637,1672,16,7
13529,983,1014,19,32
13530,2971,81,5,28
13531,2029,291,29,268
13532,3475,6976,2,4116
13533,2026,1603,2,6631
13534,244,3730,40,38841
13535,1637,7,17,335
13536,3220,0,1,13362
13537,284,360,47,202
13538,1745,390,11,22
13539,3928,206,22,196
13540,3607,1322,24,710
13541,4003,1128,46,430
13542,847,9921,2,15159
13543,2400,0,1,20487
13544,869,136,36,644
13545,1263,238,44,374
13546,2068,111,40,337
13547,4834,0,1,79660
13548,2583,97,31,93
13549,3989,77,43,1026
13550,4540,291,31,422
13551,716,5387,4,14069
13552,4753,143,18,255
13553,2795,829,12,288
13554,715,244,40,19
13555,2196,422,45,58
13556,4573,292,43,172
13557,885,0,1,36201
13558,2971,28,6,463
13559,2727,310,36,346
13560,1745,22,12,421
13561,983,32,20,1280
13562,2405,500,41,160
13563,1388,109,38,100
13564,3857,638,28,366
13565,2678,0,1,5030
13566,2558,3636,2,6457
13567,90,122,9,662
13568,703,3145,2,3158
13569,1215,664,21,440
13570,2096,327,34,260
13571,668,1228,30,19343
13572,4457,48,54,191
13573,715,19,41,1512
13574,4318,0,1,20843
13575,3910,0,1,9884
13576,3269,295,4,191
13577,1337,1449,33,137
13578,2097,131,14,720
13579,4960,1595,4,3202
13580,1922,0,1,618
13581,2801,7630,2,6559
13582,16,2541,3,13234
13583,3208,9623,9,8596
13584,1366,687,5,111
13585,2832,0,1,1977
13586,4572,307,23,271
13587,1986,146,8,738
13588,2846,3041,3,14907
13589,330,71,40,324
13590,795,0,1,15388
13591,142,178,22,952
13592,3864,2435,2,59875
13593,4148,412,43,101
13594,3021,127,49,16
13595,3849,10252,2,11023
13596,4933,181,40,137
13597,1454,523,34,707
13598,905,5966,7,2567
13599,1600,0,1,92
13600,4535,134,19,944
13601,4541,245,34,247
13602,887,227,42,676
13603,1152,3654,27,1765
13604,3993,126,24,68
13605,3904,510,42,149
13606,4594,691,45,431
13607,2767,1311,19,176
13608,1051,9443,2,12362
13609,60,0,1,36987
13610,3021,16,50,327
13611,4112,127,8,3207
13612,1137,716,40,219
13613,2196,58,46,39
13614,610,240,45,284
13615,1712,0,1,6675
13616,704,189,42,30159
13617,2534,9757,13,8620
13618,3429,1801,37,38
13619,565,459,4,171
13620,2355,227,43,199
13621,4611,133,44,780
13622,515,448,46,224
13623,2638,194,31,75
13624,2238,161,22,966
13625,941,228,33,28
13626,437,100,39,310
13627,2826,11890,2,8414
13628,325,314,31,114
13629,3976,0,1,3419
13630,4052,3979,2,8467
13631,4685,469,35,179
13632,3784,510,5,740
13633,3410,0,1,5672
13634,1457,12453,2,241
13635,1173,2618,2,29086
13636,1458,11837,2,13910
13637,4725,219,39,931
13638,2365,1704,29,8016
13639,432,826,2,64032
13640,601,279,28,205
13641,2583,93,32,922
13642,2073,2591,3,3893
13643,618,318,8,309
13644,1019,694,38,66266
13645,3331,274,46,134
13646,3482,559,41,282
13647,1118,127,45,124
13648,3457,295,2,31504
13649,2389,4520,3,4984
13650,523,243,21,188
13651,3003,8323,2,7759
13652,2196,39,47,602
13653,941,28,34,66
13654,469,233,32,234
13655,4768,144,34,10
13656,3429,38,38,211
13657,1925,506,43,242
13658,4501,0,1,8608
13659,3432,242,37,88
13660,2951,722,38,90
13661,2458,0,1,2664
13662,1133,0,1,7858
13663,1388,100,39,101
13664,900,2189,33,92
13665,4768,10,35,105
13666,2380,0,1,26068
13667,4382,1677,5,1601
13668,3731,657,46,8198
13669,4508,569,3,12789
13670,4247,290,44,349
13671,2998,359,33,819
13672,3993,68,25,104
13673,4982,0,1,10565
13674,3268,298,28,184
13675,1695,6858,3,599
13676,2198,560,6,245
13677,3198,1242,43,551
13678,3134,12511,2,18107
13679,3023,194,41,14
13680,3932,212,14,236
13681,4997,329,3,10870
13682,2322,392,10,498
13683,1344,0,1,3896
13684,929,715,15,293
13685,4120,733,36,18
13686,4971,8199,3,248
13687,717,12875,2,879
13688,1049,478,6,129
13689,1545,772,10,228
13690,4232,258,47,189
13691,1600,92,2,3824
13692,2247,1364,23,148
13693,3023,14,42,115
13694,4148,101,44,186
13695,1366,111,6,71
13696,4455,8434,2,7294
13697,806,702,25,29408
13698,2638,75,32,87
13699,3598,183,41,56
13700,2787,619,23,9
13701,537,484,34,96
13702,2457,810,14,60
13703,4120,18,37,609
13704,4517,704,27,597
13705,1315,201,31,41
13706,15,314,38,1288
13707,238,227,48,189
13708,775,0,1,10517
13709,2787,9,24,111
13710,1731,229,49,533
13711,1531,199,41,151
13712,2861,0,1,8009
13713,4640,6856,2,646
13714,1337,137,34,706
13715,3323,317,15,2268
13716,1460,0,1,11021
13717,2924,11988,2,8958
13718,3367,756,35,176
13719,941,66,35,486
13720,3169,11281,2,13264
13721,1651,222,38,263
13722,2405,160,42,435
13723,2762,0,1,18663
13724,3015,879,41,88
13725,1290,0,1,1561
13726,4616,2659,2,7503
13727,4596,0,1,55177
13728,4573,172,44,163
13729,4956,2699,2,47230
13730,1478,754,3,1226
13731,3603,8217,2,4017
13732,2379,261,2,9473
13733,4933,137,41,121
13734,312,12516,2,11823
13735,3928,196,23,9
13736,1754,1573,3,10442
13737,4717,954,33,1178
13738,2896,0,1,10940
13739,284,202,48,89
13740,4637,1373,2,3106
13741,1972,226,40,82
13742,325,114,32,706
13743,2931,377,36,166
13744,3928,9,24,273
13745,1245,399,11,642
13746,1315,41,32,520
13747,3432,88,38,465
13748,1268,254,46,574
13749,3767,716,41,51
13750,2951,90,39,560
13751,4248,730,44,195
13752,3343,11859,2,8171
13753,1942,313,31,49
13754,3904,149,43,1119
13755,3598,56,42,350
13756,900,92,34,326
13757,2653,13441,2,36511
13758,759,441,17,189
13759,476,0,1,14380
13760,194,4531,2,21720
13761,3461,251,41,102
13762,2457,60,15,103
13763,4457,191,55,886
13764,1388,101,40,118
13765,2952,331,3,267
13766,1366,71,7,230
13767,3269,191,5,307
13768,1132,0,1,18177
13769,2921,0,1,27556
13770,4768,105,36,426
13771,1118,124,46,985
13772,1066,352,28,8
13773,2415,377,40,496
13774,1594,0,1,7087
13775,3500,3077,2,13842
13776,3993,104,26,438
13777,2473,508,7,239
13778,764,12253,2,7022
13779,3331,134,47,42449
13780,1066,8,29,176
13781,805,4766,2,18639
13782,226,6472,3,1156
13783,2767,176,20,114
13784,3674,6750,2,5341
13785,2638,87,33,331
13786,56,5811,2,30742
13787,3920,1729,30,413
13788,452,0,1,13964
13789,928,319,4,22
13790,565,171,5,456
13791,2551,794,10,127
13792,1998,9093,2,9879
13793,2990,337,22,197
13794,4012,625,53,370
13795,2979,13178,2,7090
13796,3788,3812,3,20285
13797,537,96,35,233
13798,4274,0,1,2819
13799,2029,268,30,362
13800,3767,51,42,291
13801,1784,4947,3,10764
13802,1942,49,32,346
13803,4601,7119,4,256
13804,555,0,1,21789
13805,3816,0,1,4656
13806,3037,479,34,601
13807,4753,255,19,221
13808,3023,115,43,61
13809,1183,356,9,9
13810,4685,179,36,256
13811,928,22,5,96
13812,3015,88,42,155
13813,4663,0,1,2656
13814,4973,905,7,546
13815,3905,9380,2,16509
13816,3710,0,1,5236
13817,1049,129,7,342
13818,1183,9,10,393
13819,2355,199,44,89
13820,2787,111,25,406
13821,3255,0,1,9909
13822,220,0,1,41284
13823,1972,82,41,409
13824,2744,552,45,654
13825,1982,1122,32,1
13826,1982,1,33,408
13827,2657,2667,2,23354
13828,284,89,49,228
13829,822,487,34,136
13830,2096,260,35,507
13831,1137,219,41,267
13832,4136,445,16,941
13833,48,448,55,534
13834,3811,9864,2,296
13835,134,0,1,4138
13836,1330,832,40,273
13837,1046,581,16,407
13838,523,188,22,333
13839,3943,343,38,4
13840,2247,148,24,756
13841,2795,288,13,626
13842,4276,640,26,233
13843,3943,4,39,63
13844,990,747,20,16
13845,601,205,29,664
13846,515,224,47,378
13847,1171,0,1,15299
13848,4541,247,35,11271
13849,3153,1344,3,39163
13850,852,0,1,94
13851,3016,2922,3,23691
13852,4770,0,1,12296
13853,771,648,50,475
13854,4933,121,42,678
13855,96,0,1,8262
13856,4506,778,8,83
13857,4572,271,24,416
13858,3268,184,29,373
13859,2172,435,29,505
13860,990,16,21,41
13861,4058,338,46,199
13862,1531,151,42,144
13863,3461,102,42,28400
13864,4758,9991,4,11741
13865,2457,103,16,134
13866,4638,13389,2,4271
13867,3429,211,39,121
13868,2947,379,16,4066
13869,3023,61,44,26
13870,1637,335,18,157
13871,2127,743,38,131
13872,981,10213,2,3634
13873,1420,13186,2,36264
13874,3489,0,1,6206
13875,1457,241,3,23872
13876,4529,784,9,83
13877,2113,1188,35,220
13878,4636,540,15,70
13879,4232,189,48,182
13880,4148,186,45,292
13881,865,375,36,738
13882,1388,118,41,197
13883,2068,337,41,314
13884,2717,409,45,272
13885,706,0,1,13718
13886,1404,10760,2,3652
13887,832,1409,35,1035
13888,469,234,33,199
13889,449,798,34,465
13890,4151,610,35,229
13891,4573,163,45,580
13892,2708,6605,2,9987
13893,487,2271,2,12887
13894,3367,176,36,1164
13895,3023,26,45,200
13896,238,189,49,1015
13897,2767,114,21,1122
13898,610,284,46,91
13899,1925,242,44,152
13900,2993,1068,31,129
13901,990,41,22,14
13902,2750,445,45,137
13903,2439,0,1,13582
13904,1625,1319,42,475
13905,2727,346,37,664
13906,3943,63,40,195
13907,928,96,6,628
13908,2355,89,45,185
13909,2931,166,37,15
13910,1598,669,43,90
13911,2249,11932,3,8321
13912,1296,550,44,868
13913,330,324,41,523
13914,1269,782,41,641
13915,990,14,23,98
13916,3932,236,15,192
13917,1545,228,11,26
13918,2551,127,11,176
13919,1263,374,45,555
13920,3826,9212,2,14065
13921,2198,245,7,644
13922,1501,583,17,236
13923,427,814,14,71
13924,2931,15,38,260
13925,2968,796,38,95
13926,2654,0,1,19791
13927,150,931,42,15876
13928,3482,282,42,153
13929,1090,0,1,24964
13930,3857,366,29,174
13931,4590,1164,2,19646
13932,2182,509,44,202
13933,750,435,13,8988
13934,4971,248,4,21083
13935,295,643,44,22
13936,437,310,40,110
13937,3021,327,51,248
13938,4201,740,13,7
13939,4506,83,9,172
13940,1481,1368,2,35311
13941,3029,0,1,13631
13942,184,0,1,49449
13943,1545,26,12,99
13944,852,94,2,15506
13945,4201,7,14,1119
13946,4248,195,45,1295
13947,759,189,18,64
13948,4636,70,16,196
13949,2959,1148,32,1210
13950,98,0,1,23257
13951,3616,1027,4,16988
13952,618,309,9,476
13953,2282,8085,19,732
13954,4431,909,32,32
13955,4422,0,1,37636
13956,1066,176,30,146
13957,295,22,45,22741
13958,3345,0,1,10434
13959,4529,83,10,3504
13960,123,465,38,12165
13961,2427,0,1,9100
13962,4207,0,1,12010
13963,2940,788,37,177
13964,3387,1089,9,11
13965,822,136,35,119
13966,1405,8935,2,2295
13967,3015,155,43,1398
13968,4014,0,1,35726
13969,3326,6859,20,4863
13970,1775,0,1,11127
13971,4003,430,47,78
13972,4540,422,32,359
13973,4199,0,1,2186
13974,373,8759,2,2857
13975,3387,11,10,78
13976,1729,0,1,75696
13977,929,293,16,87
13978,726,733,9,1083
13979,4877,12342,2,10610
13980,2895,11927,2,24971
13981,1745,421,13,518
13982,1437,0,1,27881
13983,2636,2107,2,22455
13984,1651,263,39,52
13985,641,618,40,698
13986,4431,32,33,59
13987,558,1413,2,2863
13988,3429,121,40,640
13989,610,91,47,495
13990,2990,197,23,472
13991,1821,628,34,247
13992,4437,623,37,521
13993,3858,511,14,14171
13994,427,71,15,28
13995,89,2758,4,22500
13996,1366,230,8,90
13997,3771,848,39,463
13998,842,712,22,352
13999,2457,134,17,115
14000,1598,90,44,113
14001,3722,0,1,8017
14002,2127,131,39,216
14003,25,527,46,353
14004,4147,0,1,20159
14005,2541,0,1,5622
14006,1531,144,43,253
14007,4992,6618,3,9493
14008,59,0,1,397
14009,1215,440,22,161
14010,521,555,2,13997
14011,759,64,19,309
14012,1041,593,4,175
14013,990,98,24,446
14014,645,7100,2,5092
14015,1512,0,1,7877
14016,2473,239,8,223
14017,3928,273,25,108
14018,4515,9133,2,21248
14019,4247,349,45,325
14020,2968,95,39,6
14021,2971,463,7,195
14022,427,28,16,525
14023,709,510,3,12631
14024,289,870,42,740
14025,1325,0,1,22378
14026,2968,6,40,374
14027,1637,157,19,466
14028,4753,221,20,39
14029,2993,129,32,257
14030,537,233,36,459
14031,4847,600,39,10
14032,2952,267,4,229
14033,3691,0,1,239
14034,4916,3963,3,29451
14035,2664,591,42,221
14036,1651,52,40,32
14037,4594,431,46,293
14038,255,1030,28,933
14039,2750,137,46,163
14040,2218,1068,2,22550
14041,4847,10,40,846
14042,1545,99,13,43
14043,2821,591,31,369
14044,3325,1268,2,3065
14045,4431,59,34,206
14046,437,110,41,568
14047,1761,14029,2,21436
14048,2910,0,1,18801
14049,4003,78,48,538
14050,2492,4863,4,18035
14051,1925,152,45,14
14052,923,0,1,324
14053,3387,78,11,493
14054,2391,7502,3,1875
14055,2401,967,27,1577
14056,284,228,50,334
14057,3044,823,39,503
14058,3421,8017,2,313
14059,4601,256,5,13076
14060,4058,199,47,39
14061,4232,182,49,245
14062,2764,4883,2,30804
14063,3599,0,1,10744
14064,929,87,17,346
14065,1925,14,46,281
14066,4685,256,37,296
14067,4753,39,21,88
14068,1651,32,41,157
14069,2747,6136,3,5596
14070,1256,0,1,12732
14071,117,730,33,320
14072,2362,4215,4,5542
14073,53,744,4,94
14074,3269,307,6,218
14075,4276,233,27,1
14076,4276,1,28,110
14077,4745,2632,6,193
14078,760,13346,3,34947
14079,1388,197,42,181
14080,1891,5525,2,4989
14081,3482,153,43,886
14082,900,326,35,2722
14083,1513,1276,34,328
14084,822,119,36,474
14085,1545,43,14,32
14086,1366,90,9,583
14087,469,199,34,371
14088,4169,0,1,45636
14089,1482,1182,16,87
14090,4851,1011,35,578
14091,3767,291,43,130
14092,1312,8797,2,8
14093,2355,185,46,110
14094,2551,176,12,748
14095,3023,200,46,112
14096,1583,0,1,4457
14097,2113,220,36,194
14098,1137,267,42,629
14099,4058,39,48,709
14100,1312,8,3,333
14101,3943,195,41,144
14102,1066,146,31,576
14103,1084,595,15,181
14104,3857,174,30,3
14105,3598,350,43,695
14106,1357,3744,2,380
14107,3857,3,31,174
14108,3932,192,16,33
14109,1330,273,41,118
14110,1639,902,19,342
14111,4506,172,10,52
14112,4769,0,1,15863
14113,1598,113,45,416
14114,2457,115,18,498
14115,4099,704,41,390
14116,2638,331,34,225
14117,1545,32,15,408
14118,3449,6701,2,12123
14119,4151,229,36,320
14120,1140,7469,2,22223
14121,1178,8263,15,15814
14122,4846,13102,2,216
14123,3053,0,1,17361
14124,1194,674,35,51
14125,3928,108,26,41
14126,4736,0,1,12765
14127,2611,0,1,27755
14128,3070,7258,2,413
14129,4954,0,1,6053
14130,3811,296,3,42734
14131,4577,0,1,1
14132,4577,1,2,10
14133,1644,0,1,19506
14134,2182,202,45,137
14135,3655,0,1,38206
14136,3286,1267,2,31995
14137,1025,11426,2,1480
14138,499,0,1,28843
14139,138,940,30,283
14140,2940,177,38,212
14141,3932,33,17,206
14142,4577,10,3,239
14143,4961,931,37,421
14144,4636,196,17,47
14145,4634,1264,7,195
14146,3024,685,18,324
14147,2288,0,1,17282
14148,1942,346,33,93
14149,2969,0,1,220
14150,1620,0,1,2828
14151,1228,11194,3,10532
14152,3547,6701,2,44145
14153,4718,0,1,9238
14154,4083,759,14,151
14155,4753,88,22,415
14156,2717,272,46,384
14157,2405,435,43,538
14158,1501,236,18,794
14159,1049,342,8,310
14160,665,806,36,320
14161,2029,362,31,277
14162,3002,1153,43,201
14163,4506,52,11,145
14164,4012,370,54,118
14165,1431,9719,2,1577
14166,3928,41,27,8
14167,53,94,5,500
14168,2132,8490,2,839
14169,1706,0,1,35020
14170,1215,161,23,19
14171,523,333,23,6
14172,4148,292,46,117
14173,1902,6508,2,11777
14174,3928,8,28,61
14175,1194,51,36,401
14176,1482,87,17,1391
14177,523,6,24,38
14178,1790,8764,3,62
14179,1063,5292,3,21151
14180,2322,498,11,133
14181,4301,9641,3,39503
14182,3705,2714,4,54853
14183,1047,3425,2,1334
14184,2931,260,39,558
14185,3021,248,52,731
14186,4276,110,29,56
14187,1041,175,5,502
14188,869,644,37,477
14189,1215,19,24,20
14190,4497,3647,2,5609
14191,4636,47,18,686
14192,4411,819,39,21
14193,2381,13927,2,28026
14194,650,0,1,5758
14195,1326,1052,25,28
14196,4768,426,37,261
14197,2068,314,42,58
14198,1922,618,2,22109
14199,697,0,1,24721
14200,3920,413,31,292
14201,2245,0,1,9996
14202,2750,163,47,1105
14203,2355,110,47,121
14204,1130,4868,3,2810
14205,941,486,36,1082
14206,3980,10724,2,1448
14207,3023,112,47,197
14208,4417,1993,2,32107
14209,1215,20,25,358
14210,3523,9542,3,275
14211,1183,393,11,915
14212,3432,465,39,261
14213,4411,21,40,77
14214,3993,438,27,939
14215,523,38,25,150
14216,2971,195,8,450
14217,2020,5317,2,7538
14218,2127,216,40,245
14219,1716,0,1,28167
