timestamp,item_id,time_since_last_access,frequency_count,time_to_next_request
5575,12,5,67,17
5576,89,936,9,179
5577,1,4,1000,4
5578,5,9,166,10
5579,339,2862,3,355
5580,245,790,5,1649
5581,1,4,1001,13
5582,321,2601,2,307
5583,3,11,308,36
5584,10,58,74,58
5585,4,30,221,101
5586,2,34,489,15
5587,100,278,7,878
5588,5,10,167,1
5589,5,1,168,9
5590,6,31,137,30
5591,348,4368,3,8045
5592,12,17,68,26
5593,174,31,8,726
5594,1,13,1002,2
5595,14,94,66,58
5596,1,2,1003,3
5597,181,2722,2,1274
5598,5,9,169,6
5599,1,3,1004,1
5600,1,1,1005,8
5601,2,15,490,4
5602,16,449,52,209
5603,106,1849,9,203
5604,5,6,170,44
5605,2,4,491,6
5606,63,903,8,72
5607,78,43,11,378
5608,1,8,1006,5
5609,149,603,7,40
5610,23,469,30,47
5611,2,6,492,16
5612,104,3897,3,973
5613,1,5,1007,1
5614,1,1,1008,3
5615,508,1801,3,3145
5616,26,131,32,80
5617,1,3,1009,11
5618,12,26,69,129
5619,3,36,309,3
5620,6,30,138,9
5621,282,308,4,2417
5622,3,3,310,1
5623,3,1,311,45
5625,37,315,27,245
5626,331,1602,5,1196
5627,2,16,493,5
5628,1,11,1010,8
5629,6,9,139,27
5631,17,162,45,72
5632,2,5,494,13
5633,132,1914,3,376
5634,163,161,5,2269
5635,172,1587,3,49
5636,1,8,1011,3
5637,462,227,3,3806
5638,47,127,17,1031
5639,1,3,1012,2
5640,741,4458,2,3680
5641,1,2,1013,9
5642,10,58,75,134
5643,453,1968,2,2920
5644,798,2057,2,4065
5645,2,13,495,34
5646,237,1289,4,1273
5647,361,4923,2,2102
5648,5,44,171,23
5649,149,40,8,736
5650,1,9,1014,2
5651,224,133,5,102
5652,1,2,1015,2
5653,14,58,67,148
5654,1,2,1016,1
5655,1,1,1017,3
5656,6,27,140,52
5657,23,47,31,147
5658,1,3,1018,2
5660,1,2,1019,1
5661,1,1,1020,1
5662,1,1,1021,11
5663,212,825,5,36
5664,45,198,18,739
5665,54,1665,17,189
5666,157,500,6,1044
5667,22,178,27,131
5668,3,45,312,36
5669,901,1035,2,2762
5670,13,160,54,149
5671,5,23,172,68
5672,101,1410,8,566
5673,1,11,1022,3
5675,65,720,12,305
5676,1,3,1023,11
5677,20,490,33,515
5678,63,72,9,197
5679,2,34,496,1
5680,2,1,497,8
5683,382,443,4,3011
5684,172,49,4,375
5685,9,162,93,95
5686,4,101,222,38
5687,1,11,1024,5
5688,2,8,498,14
5689,474,2298,2,7012
5690,57,411,12,19
5691,29,441,25,325
5692,1,5,1025,1
5693,1,1,1026,2
5694,495,872,3,1350
5695,1,2,1027,6
5696,26,80,33,68
5697,76,190,11,123
5698,7,148,117,50
5699,212,36,6,1725
5701,1,6,1028,10
5702,2,14,499,3
5703,17,72,46,18
5704,3,36,313,28
5705,2,3,500,1
5706,2,1,501,4
5707,445,4852,2,9997
5708,6,52,141,8
5709,57,19,13,383
5710,2,4,502,17
5711,1,10,1029,14
5712,30,465,21,565
5713,60,668,12,537
5715,24,289,31,177
5716,6,8,142,1
5717,6,1,143,2
5718,27,311,36,283
5719,6,2,144,19
5720,114,3403,4,135
5721,17,18,47,20
5722,179,1010,4,3943
5723,46,376,10,296
5724,4,38,223,57
5725,1,14,1030,3
5727,2,17,503,2
5728,1,3,1031,5
5729,2,2,504,7
5730,152,2686,4,2183
5731,44,443,15,81
5732,3,28,314,25
5733,1,5,1032,9
5734,8,275,102,10
5735,36,181,23,270
5736,2,7,505,13
5737,85,384,8,724
5738,6,19,145,124
5739,5,68,173,29
5740,109,830,6,432
5741,17,20,48,83
5742,1,9,1033,12
5743,99,923,7,392
5744,8,10,103,100
5745,309,1277,4,1974
5747,12,129,70,331
5748,7,50,118,12
5749,2,13,506,3
5750,211,24,2,2305
5751,32,365,22,352
5752,2,3,507,11
5753,224,102,6,5697
5754,1,12,1034,2
5755,89,179,10,364
5756,1,2,1035,5
5757,3,25,315,28
5758,119,956,9,1681
5759,325,3677,2,923
5760,7,12,119,22
5761,1,5,1036,1
5762,1,1,1037,10
5763,2,11,508,4
5764,26,68,34,101
5765,38,662,18,57
5766,129,480,6,183
5767,2,4,509,12
5768,5,29,174,5
5769,52,500,13,264
5770,87,376,8,1871
5771,150,310,5,1624
5772,1,10,1038,2
5773,5,5,175,77
5774,1,2,1039,1
5775,1,1,1040,14
5776,10,134,76,51
5777,18,265,46,7
5778,43,276,19,321
5779,2,12,510,8
5780,9,95,94,86
5781,4,57,224,16
5782,7,22,120,39
5784,18,7,47,259
5785,3,28,316,14
5786,335,1109,3,722
5787,2,8,511,6
5789,1,14,1041,13
5790,549,4768,2,8596
5791,28,366,28,51
5792,319,46,2,2985
5793,2,6,512,32
5794,11,241,70,55
5795,71,434,5,1839
5796,485,2906,2,757
5797,4,16,225,13
5798,22,131,28,134
5799,3,14,317,116
5800,15,232,64,160
5801,14,148,68,6
5802,1,13,1042,6
5803,122,1041,7,92
5804,23,147,32,355
5805,387,4364,2,2649
5806,106,203,10,1028
5807,14,6,69,81
5808,1,6,1043,6
5809,151,487,6,479
5810,4,13,226,36
5811,16,209,53,45
5812,44,81,16,565
5814,1,6,1044,9
5815,207,4975,2,4010
5816,750,828,2,168
5817,41,1244,18,131
5819,13,149,55,111
5820,76,123,12,400
5821,7,39,121,84
5822,38,57,19,545
5823,1,9,1045,3
5824,17,83,49,245
5825,2,32,513,7
5826,1,3,1046,5
5827,10,51,77,72
5828,400,575,3,133
5829,25,501,31,22
5831,1,5,1047,6
5832,2,7,514,2
5833,281,1852,3,2246
5834,2,2,515,6
5835,192,344,6,1548
5836,33,816,23,106
5837,1,6,1048,2
5838,39,410,22,336
5839,1,2,1049,9
5840,2,6,516,17
5841,112,579,7,903
5842,28,51,29,184
5843,110,607,11,2436
5844,8,100,104,15
5846,4,36,227,109
5848,1,9,1050,5
5849,11,55,71,36
5850,5,77,176,13
5851,25,22,32,93
5852,147,812,6,272
5853,1,5,1051,5
5854,54,189,18,621
5855,114,135,5,540
5856,16,45,54,24
5857,2,17,517,7
5858,1,5,1052,2
5859,8,15,105,201
5860,1,2,1053,1
5861,1,1,1054,6
5862,6,124,146,12
5863,5,13,177,9
5864,2,7,518,20
5865,26,101,35,162
5866,9,86,95,79
5867,1,6,1055,4
5868,978,2567,3,3077
5870,37,245,28,200
5871,1,4,1056,11
5872,5,9,178,47
5873,128,1236,3,581
5874,6,12,147,2
5875,63,197,10,930
5876,6,2,148,5
5877,64,545,11,842
5878,203,400,2,156
5879,625,857,2,1416
5880,16,24,55,22
5881,6,5,149,48
5882,1,11,1057,9
5883,138,2166,4,318
5884,2,20,519,3
5885,11,36,72,1
5886,11,1,73,12
5887,2,3,520,16
5888,14,81,70,631
5889,321,307,3,700
5891,1,9,1058,2
5892,24,177,32,71
5893,1,2,1059,1
5894,1,1,1060,7
5895,122,92,8,4244
5896,79,1317,5,516
5897,585,3262,2,7701
5898,11,12,74,84
5899,10,72,78,1
5900,10,1,79,31
5901,1,7,1061,9
5902,16,22,56,9
5903,2,16,521,13
5904,566,2522,2,3121
5905,7,84,122,204
5907,113,1462,8,445
5908,539,2388,3,10507
5909,375,3802,2,2630
5910,1,9,1062,2
5911,16,9,57,13
5912,1,2,1063,1
5913,1,1,1064,8
5915,3,116,318,12
5916,2,13,522,1
5917,2,1,523,3
5918,34,471,19,361
5919,5,47,179,32
5920,2,3,524,19
5921,1,8,1065,1
5922,1,1,1066,3
5923,316,2159,7,577
5924,16,13,58,30
5925,1,3,1067,3
5926,59,731,13,298
5927,3,12,319,14
5928,1,3,1068,5
5929,6,48,150,108
5930,13,111,56,154
5931,10,31,80,68
5932,22,134,29,24
5933,1,5,1069,3
5934,339,355,4,2832
5935,154,407,6,2348
5936,1,3,1070,11
5937,338,4165,3,197
5938,217,1756,4,38
5939,2,19,525,25
5940,516,2903,2,7581
5941,3,14,320,38
5942,33,106,24,541
5943,162,1754,4,239
5944,25,93,33,328
5945,9,79,96,12
5946,124,2233,6,279
5947,1,11,1071,3
5948,41,131,19,522
5949,129,183,7,299
5950,1,3,1072,16
5951,5,32,180,23
5952,225,3050,2,7463
5953,31,547,26,5
5954,16,30,59,14
5955,4,109,228,28
5956,22,24,30,6
5957,9,12,97,136
5958,31,5,27,131
5959,102,3065,6,559
5960,15,160,65,211
5961,400,133,4,937
5962,22,6,31,419
5963,24,71,33,147
5964,2,25,526,3
5966,1,16,1073,6
5967,2,3,527,31
5968,16,14,60,9
5969,457,3762,2,2737
5970,285,550,6,5232
5971,48,454,21,7
5972,1,6,1074,1
5973,1,1,1075,8
5974,5,23,181,37
5975,140,572,13,2124
5976,217,38,5,429
5977,16,9,61,18
5978,48,7,22,86
5979,3,38,321,25
5980,65,305,13,996
5981,1,8,1076,5
5982,11,84,75,24
5983,4,28,229,52
5984,750,168,3,6655
5985,78,378,12,175
5986,1,5,1077,1
5987,1,1,1078,2
5989,1,2,1079,1
5990,1,1,1080,4
5991,21,596,44,100
5992,341,725,3,7816
5993,145,163,2,1251
5994,1,4,1081,6
5995,16,18,62,19
5996,19,1223,38,29
5997,94,1185,9,1409
5998,2,31,528,5
5999,10,68,81,37
6000,1,6,1082,13
6001,27,283,37,23
6002,69,580,8,361
6003,2,5,529,14
6004,3,25,322,14
6005,36,270,24,209
6006,11,24,76,185
6007,488,4254,3,3065
6009,132,376,4,611
6010,97,789,11,160
6011,5,37,182,1
6012,5,1,183,33
6013,1,13,1083,8
6014,16,19,63,71
6016,29,325,26,130
6017,2,14,530,6
6018,3,14,323,13
6019,46,296,11,49
6021,1,8,1084,1
6022,1,1,1085,7
6023,2,6,531,15
6024,27,23,38,160
6025,19,29,39,70
6026,28,184,30,229
6027,26,162,36,77
6028,105,568,10,582
6029,1,7,1086,10
6030,208,709,2,2161
6031,3,13,324,1
6032,3,1,325,9
6033,52,264,14,589
6034,203,156,3,2781
6035,4,52,230,7
6036,10,37,82,43
6037,6,108,151,21
6038,2,15,532,11
6039,1,10,1087,1
6040,1,1,1088,7
6041,3,9,326,3
6042,4,7,231,14
6043,18,259,48,105
6044,3,3,327,7
6045,5,33,184,7
6046,456,583,4,116
6047,1,7,1089,1
6048,1,1,1090,2
6049,2,11,533,34
6050,1,2,1091,11
6051,3,7,328,6
6052,5,7,185,23
6053,262,4934,2,2460
6054,578,4855,2,7273
6056,4,14,232,17
6057,3,6,329,17
6058,6,21,152,5
6059,172,375,5,1453
6060,8,201,106,16
6061,1,11,1092,1
6062,1,1,1093,3
6063,6,5,153,3
6064,48,86,23,248
6065,1,3,1094,2
6066,6,3,154,45
6067,1,2,1095,4
6068,46,49,12,394
6069,17,245,50,96
6070,37,200,29,221
6071,1,4,1096,9
6072,83,1682,4,1792
6073,4,17,233,82
6074,3,17,330,8
6075,5,23,186,26
6076,8,16,107,1
6077,8,1,108,29
6078,12,331,71,135
6079,10,43,83,201
6080,1,9,1097,8
6081,260,5890,2,464
6082,3,8,331,5
6083,2,34,534,19
6084,13,154,57,91
6085,16,71,64,103
6087,3,5,332,9
6088,1,8,1098,2
6089,31,131,28,26
6090,1,2,1099,8
6091,21,100,45,62
6092,57,383,14,302
6093,9,136,98,44
6094,459,2727,2,1738
6095,19,70,40,164
6096,3,9,333,42
6097,195,2208,5,3020
6098,1,8,1100,22
6099,43,321,20,1
6100,43,1,21,173
6101,5,26,187,20
6102,2,19,535,3
6103,32,352,23,326
6104,26,77,37,385
6105,2,3,536,2
6106,8,29,109,25
6107,2,2,537,1
6108,2,1,538,6
6109,7,204,123,19
6110,24,147,34,42
6111,6,45,155,5
6112,74,1175,7,2804
6113,220,3784,4,1133
6114,2,6,539,12
6115,31,26,29,293
6116,6,5,156,14
6117,50,1213,15,186
6118,552,1081,2,4355
6119,89,364,11,1206
6120,1,22,1101,2
6121,5,20,188,21
6122,1,2,1102,3
6123,75,863,6,56
6124,147,272,7,209
6125,1,3,1103,2
6126,2,12,540,41
6127,1,2,1104,2
6128,7,19,124,29
6129,1,2,1105,4
6130,6,14,157,11
6131,8,25,110,38
6133,1,4,1106,3
6134,338,197,4,915
6135,99,392,8,1993
6136,1,3,1107,3
6137,9,44,99,8
6138,3,42,334,2
6139,1,3,1108,4
6140,3,2,335,191
6141,6,11,158,6
6142,5,21,189,7
6143,1,4,1109,11
6144,268,3144,2,350
6145,9,8,100,33
6146,29,130,27,272
6147,6,6,159,3
6148,18,105,49,202
6149,5,7,190,28
6150,6,3,160,89
6151,108,1158,7,158
6152,24,42,35,67
6153,21,62,46,113
6154,1,11,1110,2
6155,4,82,234,34
6156,1,2,1111,2
6157,7,29,125,107
6158,1,2,1112,3
6159,23,355,33,31
6160,78,175,13,48
6161,1,3,1113,5
6162,456,116,5,1279
6163,190,1581,3,2099
6164,286,3836,4,8915
6165,17,96,51,331
6166,1,5,1114,2
6167,2,41,541,26
6168,1,2,1115,5
6169,8,38,111,14
6170,97,160,12,1036
6171,15,211,66,159
6172,109,432,7,2147
6173,1,5,1116,7
6174,39,336,23,1253
6175,13,91,58,6
6176,835,2188,2,8274
6177,5,28,191,44
6178,9,33,101,9
6179,75,56,7,214
6180,1,7,1117,23
6181,13,6,59,179
6182,162,239,5,653
6183,8,14,112,117
6184,27,160,39,13
6185,72,936,7,270
6187,9,9,102,55
6188,16,103,65,21
6189,4,34,235,43
6190,23,31,34,6
6191,11,185,77,46
6192,20,515,34,76
6193,2,26,542,6
6194,88,1266,6,399
6195,53,872,9,126
6196,23,6,35,838
6197,27,13,40,274
6199,2,6,543,7
6201,138,318,5,25
6202,133,1474,4,4236
6203,1,23,1118,1
6204,1,1,1119,1
6205,1,1,1120,5
6206,2,7,544,5
6207,135,3409,3,3021
6208,78,48,14,1558
6209,16,21,66,182
6210,1,5,1121,2
6211,2,5,545,34
6212,1,2,1122,4
6213,12,135,72,196
6214,36,209,25,1006
6215,222,2303,2,1967
6216,1,4,1123,1
6217,1,1,1124,6
6218,678,1422,3,7295
6219,24,67,36,356
6220,76,400,13,337
6221,5,44,192,15
6223,1,6,1125,4
6224,59,298,14,306
6225,124,279,7,950
6226,138,25,6,897
6227,1,4,1126,4
6228,475,1002,3,6246
6230,323,1548,2,785
6231,1,4,1127,12
6232,4,43,236,1
6233,4,1,237,2
6234,304,2503,4,1696
6235,4,2,238,39
6236,5,15,193,62
6237,11,46,78,60
6238,101,566,9,397
6239,6,89,161,26
6240,131,750,4,1139
6241,183,3416,4,715
6242,9,55,103,29
6243,1,12,1128,4
6244,153,3125,3,701
6245,2,34,546,1
6246,2,1,547,16
6247,1,4,1129,2
6248,129,299,8,869
6249,1,2,1130,2
6250,60,537,13,262
6251,1,2,1131,1
6252,1,1,1132,1
6253,1,1,1133,1
6254,1,1,1134,2
6255,28,229,31,545
6256,1,2,1135,7
6257,66,800,13,691
6258,156,902,3,814
6259,19,164,41,155
6260,357,1755,2,867
6262,2,16,548,31
6263,1,7,1136,7
6264,7,107,126,46
6265,6,26,162,24
6266,21,113,47,15
6267,371,454,2,4158
6268,20,76,35,19
6269,204,4193,3,1556
6270,1,7,1137,5
6271,9,29,104,186
6272,25,328,34,116
6273,43,173,22,53
6274,4,39,239,8
6275,1,5,1138,1
6276,1,1,1139,2
6277,30,565,22,617
6278,1,2,1140,14
6279,34,361,20,57
6280,10,201,84,6
6281,21,15,48,64
6282,4,8,240,12
6283,91,1049,5,218
6284,35,894,24,132
6285,312,3637,3,769
6286,10,6,85,25
6287,20,19,36,488
6288,151,479,7,217
6289,6,24,163,24
6290,118,2636,6,135
6291,37,221,30,631
6292,1,14,1141,4
6293,2,31,549,8
6294,4,12,241,12
6295,58,1174,7,331
6296,1,4,1142,6
6297,11,60,79,7
6298,5,62,194,41
6299,378,1310,4,1766
6300,8,117,113,38
6301,2,8,550,17
6302,1,6,1143,6
6303,50,186,16,989
6304,11,7,80,182
6305,197,5500,2,2243
6306,4,12,242,8
6307,125,1567,7,646
6308,1,6,1144,8
6309,108,158,8,813
6310,7,46,127,197
6311,10,25,86,6
6312,48,248,24,654
6313,6,24,164,66
6314,4,8,243,39
6315,252,4106,2,767
6316,1,8,1145,9
6317,10,6,87,39
6318,2,17,551,4
6319,174,726,9,3457
6320,95,2721,5,203
6321,53,126,10,54
6322,2,4,552,19
6323,111,1280,3,53
6324,458,4032,3,5847
6325,1,9,1146,2
6326,43,53,23,101
6327,1,2,1147,1
6328,1,1,1148,1
6329,1,1,1149,3
6330,15,159,67,112
6331,3,191,336,11
6332,1,3,1150,8
6333,147,209,8,84
6334,795,1507,3,6582
6335,62,969,12,34
6336,34,57,21,141
6338,8,38,114,8
6339,5,41,195,20
6340,1,8,1151,7
6341,2,19,553,32
6342,3,11,337,22
6343,90,1267,11,732
6345,21,64,49,297
6346,8,8,115,56
6347,1,7,1152,11
6349,155,1876,6,71
6350,18,202,50,7
6351,68,1601,12,718
6352,113,445,9,288
6353,4,39,244,1
6354,4,1,245,1
6355,4,1,246,29
6356,10,39,88,91
6357,18,7,51,191
6358,1,11,1153,4
6359,5,20,196,45
6360,13,179,60,10
6362,1,4,1154,6
6363,69,361,9,270
6364,3,22,338,42
6366,314,1771,3,3237
6367,38,545,20,373
6368,1,6,1155,10
6369,62,34,13,498
6370,13,10,61,41
6371,170,3183,3,1187
6372,93,1265,7,1012
6373,2,32,554,19
6374,165,1543,8,2156
6375,53,54,11,1005
6376,111,53,4,1522
6377,44,565,17,3
6378,1,10,1156,9
6379,6,66,165,34
6380,44,3,18,71
6381,22,419,32,121
6382,279,2049,4,318
6383,276,3412,3,5636
6384,4,29,247,23
6385,149,736,9,5407
6386,491,1886,3,7511
6387,1,9,1157,37
6388,25,116,35,242
6389,115,2465,4,1340
6390,609,4233,2,8332
6391,16,182,67,87
6392,2,19,555,5
6393,75,214,8,51
6394,57,302,15,90
6395,114,540,6,2114
6397,2,5,556,3
6399,467,6061,2,3366
6400,2,3,557,21
6401,130,1021,5,464
6402,8,56,116,77
6403,45,739,19,146
6404,5,45,197,26
6405,217,429,6,524
6406,3,42,339,40
6407,4,23,248,42
6408,31,293,30,355
6409,12,196,73,13
6410,350,1835,3,8490
6411,13,41,62,323
6412,79,516,6,739
6413,6,34,166,98
6414,19,155,42,5
6415,166,1061,4,912
6416,35,132,25,247
6417,147,84,9,987
6418,29,272,28,81
6419,19,5,43,122
6420,155,71,7,166
6421,2,21,558,13
6422,12,13,74,4
6424,1,37,1158,11
6425,118,135,7,293
6426,12,4,75,116
6427,43,101,24,235
6428,291,1426,3,4
6429,32,326,24,757
6430,5,26,198,1
6431,5,1,199,5
6433,435,1658,3,7952
6434,2,13,559,4
6435,1,11,1159,4
6436,5,5,200,125
6437,40,1518,19,284
6438,2,4,560,30
6439,1,4,1160,1
6440,1,1,1161,13
6441,529,3233,2,3518
6442,15,112,68,125
6443,656,1871,2,8499
6444,75,51,9,1060
6446,3,40,340,10
6447,10,91,89,33
6448,449,6058,2,2103
6449,4,42,249,15
6450,51,1196,14,121
6451,44,71,19,561
6452,67,977,13,662
6453,1,13,1162,13
6454,128,581,4,1627
6455,72,270,8,349
6456,3,10,341,4
6457,9,186,105,67
6459,184,3970,3,923
6460,3,4,342,3
6461,85,724,9,2968
6462,46,394,13,236
6463,3,3,343,13
6464,4,15,250,3
6465,100,878,8,1393
6466,1,13,1163,3
6467,4,3,251,28
6468,2,30,561,4
6469,1,3,1164,12
6470,41,522,20,171
6471,27,274,41,650
6472,2,4,562,15
6473,178,1258,6,1495
6474,383,5504,2,4127
6475,54,621,19,716
6476,3,13,344,60
6477,34,141,22,200
6478,16,87,68,7
6479,8,77,117,134
6480,10,33,90,72
6481,1,12,1165,12
6482,290,1202,2,27
6483,33,541,25,208
6484,57,90,16,245
6485,16,7,69,81
6486,11,182,81,20
6487,2,15,563,38
6488,210,2178,5,1619
6489,26,385,38,386
6491,221,4693,5,174
6492,116,4358,4,938
6493,1,12,1166,10
6494,268,350,3,855
6495,4,28,252,9
6496,17,331,52,21
6497,84,1911,7,1342
6498,360,933,2,210
6499,29,81,29,40
6500,316,577,8,324
6501,91,218,6,331
6502,22,121,33,45
6503,1,10,1167,47
6504,4,9,253,60
6505,151,217,8,2122
6506,11,20,82,14
6507,7,197,128,7
6508,335,722,4,954
6509,290,27,3,6156
6510,972,249,2,1414
6511,6,98,167,21
6512,60,262,14,518
6513,701,4047,3,12301
6514,7,7,129,7
6515,196,944,2,157
6516,388,4435,2,807
6517,17,21,53,270
6518,102,559,7,413
6519,14,631,71,21
6520,11,14,83,43
6521,7,7,130,12
6522,148,5325,2,557
6523,95,203,6,1162
6524,9,67,106,41
6525,2,38,564,1
6526,2,1,565,1
6527,2,1,566,10
6528,56,1082,12,287
6529,440,5014,2,6072
6530,59,306,15,615
6531,167,2236,2,171
6532,6,21,168,74
6533,7,12,131,90
6534,317,4225,2,2962
6536,3,60,345,37
6537,2,10,567,9
6538,740,1125,3,4358
6539,29,40,30,552
6540,14,21,72,16
6541,19,122,44,35
6542,12,116,76,116
6543,441,182,2,12108
6544,340,2125,4,2727
6545,260,464,3,565
6546,2,9,568,32
6547,22,45,34,336
6548,18,191,52,179
6549,45,146,20,56
6550,1,47,1168,1
6551,1,1,1169,3
6552,10,72,91,82
6553,485,757,3,4037
6554,1,3,1170,5
6555,231,3812,3,400
6556,14,16,73,2
6557,76,337,14,1729
6558,14,2,74,24
6559,1,5,1171,3
6560,597,1412,2,7831
6561,5,125,201,13
6562,1,3,1172,7
6563,11,43,84,28
6564,4,60,254,16
6565,9,41,107,120
6566,16,81,70,150
6567,15,125,69,210
6569,1,7,1173,14
6570,264,3699,3,1261
6571,51,121,15,118
6573,3,37,346,4
6574,5,13,202,25
6575,24,356,37,32
6576,19,35,45,81
6577,3,4,347,4
6578,2,32,569,23
6579,42,1131,17,443
6580,4,16,255,14
6581,3,4,348,80
6582,14,24,75,14
6583,1,14,1174,4
6584,297,1537,5,8713
6585,104,973,4,1651
6586,155,166,8,1695
6587,1,4,1175,1
6588,1,1,1176,7
6589,321,700,4,8417
6590,484,3116,2,3604
6591,11,28,85,25
6592,305,5481,3,929
6593,88,399,7,823
6594,4,14,256,10
6595,1,7,1177,2
6596,14,14,76,75
6597,1,2,1178,1
6598,1,1,1179,14
6599,5,25,203,4
6600,277,3424,3,609
6601,2,23,570,7
6602,187,2377,3,1883
6603,5,4,204,16
6604,4,10,257,148
6605,45,56,21,115
6606,6,74,169,38
6607,24,32,38,18
6608,2,7,571,10
6609,611,3861,3,9405
6610,105,582,11,2200
6611,883,6492,2,8626
6612,1,14,1180,3
6613,8,134,118,11
6614,241,3527,2,4733
6615,1,3,1181,6
6616,11,25,86,36
6618,2,10,572,10
6619,5,16,205,77
6620,132,611,5,1715
6621,1,6,1182,6
6622,52,589,15,237
6623,7,90,132,50
6624,8,11,119,119
6625,24,18,39,155
6626,58,331,8,132
6627,1,6,1183,2
6628,2,10,573,17
6629,1,2,1184,2
6630,25,242,36,67
6631,1,2,1185,5
6632,931,4955,2,1150
6633,69,270,10,26
6634,10,82,92,4
6635,101,397,10,1536
6636,1,5,1186,1
6637,1,1,1187,9
6638,10,4,93,10
6639,77,1365,8,2180
6640,113,288,10,357
6641,41,171,21,131
6642,21,297,50,52
6643,186,1130,6,4998
6644,6,38,170,51
6645,2,17,574,5
6646,1,9,1188,3
6648,10,10,94,5
6649,1,3,1189,5
6650,2,5,575,1
6651,2,1,576,9
6652,11,36,87,29
6653,10,5,95,30
6654,1,5,1190,1
6655,1,1,1191,1
6656,1,1,1192,14
6657,19,81,46,183
6658,12,116,77,99
6659,69,26,11,708
6660,2,9,577,28
6661,3,80,349,6
6662,43,235,25,565
6663,35,247,26,115
6664,824,1264,3,3825
6665,221,174,6,614
6666,214,2017,7,2772
6667,3,6,350,1
6668,3,1,351,82
6669,47,1031,18,101
6670,1,14,1193,5
6671,14,75,77,272
6672,196,157,3,297
6673,7,50,133,26
6674,193,5040,3,2711
6675,1,5,1194,3
6676,318,1399,4,5634
6677,34,200,23,499
6678,1,3,1195,1
6679,1,1,1196,1
6680,1,1,1197,4
6681,11,29,88,78
6682,325,923,3,5043
6683,10,30,96,23
6684,1,4,1198,2
6685,9,120,108,61
6686,1,2,1199,1
6687,1,1,1200,6
6688,2,28,578,2
6689,51,118,16,564
6690,2,2,579,2
6691,33,208,26,60
6692,2,2,580,12
6693,1,6,1201,10
6694,21,52,51,299
6695,6,51,171,44
6696,5,77,206,30
6697,25,67,37,231
6698,46,236,14,225
6699,7,26,134,8
6700,279,318,5,129
6701,61,2014,16,1002
6702,167,171,3,579
6703,1,10,1202,2
6704,2,12,581,26
6705,1,2,1203,7
6706,10,23,97,5
6707,7,8,135,25
6708,360,210,3,10147
6709,479,3365,3,4656
6710,157,1044,7,392
6711,10,5,98,11
6712,1,7,1204,2
6713,775,6701,2,4318
6714,1,2,1205,9
6715,81,1580,11,153
6716,16,150,71,52
6717,188,1634,4,1954
6718,118,293,8,2595
6719,64,842,12,373
6720,45,115,22,61
6721,40,284,20,72
6722,10,11,99,134
6723,1,9,1206,2
6724,480,2252,4,6118
6725,1,2,1207,3
6726,5,30,207,64
6727,18,179,53,11
6728,1,3,1208,3
6729,57,245,17,338
6730,2,26,582,17
6731,1,3,1209,4
6732,7,25,136,77
6733,239,1732,5,396
6734,13,323,63,8
6735,1,4,1210,2
6736,733,1036,2,4568
6737,1,2,1211,4
6738,18,11,54,46
6739,6,44,172,75
6740,38,373,21,456
6741,1,4,1212,4
6742,13,8,64,7
6743,8,119,120,42
6744,112,903,8,181
6745,1,4,1213,3
6746,9,61,109,9
6747,2,17,583,17
6748,1,3,1214,5
6749,13,7,65,141
6750,3,82,352,4
6751,33,60,27,95
6752,4,148,258,10
6753,1,5,1215,3
6754,3,4,353,11
6755,9,9,110,5
6756,1,3,1216,15
6757,12,99,78,80
6758,58,132,9,1800
6759,11,78,89,2
6760,9,5,111,103
6761,11,2,90,5
6762,4,10,259,45
6763,31,355,31,220
6764,2,17,584,3
6765,3,11,354,14
6766,11,5,91,85
6767,2,3,585,7
6768,16,52,72,23
6770,47,101,19,77
6771,1,15,1217,11
6772,41,131,22,67
6773,171,4878,3,2001
6774,2,7,586,23
6775,20,488,37,152
6776,198,2082,3,1040
6777,15,210,70,15
6778,35,115,27,158
6779,3,14,355,4
6780,24,155,40,643
6781,45,61,23,68
6782,1,11,1218,6
6783,3,4,356,11
6784,18,46,55,149
6785,8,42,121,58
6786,164,2821,5,1637
6787,17,270,54,363
6788,1,6,1219,10
6790,5,64,208,12
6791,16,23,73,209
6792,15,15,71,50
6793,40,72,21,391
6794,3,11,357,7
6795,49,1436,22,78
6796,86,1249,6,740
6797,2,23,587,9
6798,1,10,1220,1
6799,1,1,1221,9
6800,28,545,32,206
6801,3,7,358,9
6802,5,12,209,10
6803,117,3424,7,2875
6804,72,349,9,258
6805,63,930,11,434
6806,2,9,588,5
6807,4,45,260,20
6808,1,9,1222,8
6809,7,77,137,8
6810,3,9,359,8
6811,2,5,589,14
6812,5,10,210,16
6813,359,2726,4,7054
6814,6,75,173,38
6815,56,287,13,1444
6816,1,8,1223,4
6817,7,8,138,2
6818,3,8,360,36
6819,7,2,139,42
6820,1,4,1224,1
6821,1,1,1225,2
6822,331,1196,6,3312
6823,1,2,1226,3
6824,316,324,9,1047
6825,2,14,590,6
6826,1,3,1227,31
6827,4,20,261,6
6828,5,16,211,8
6829,279,129,6,826
6830,390,3280,4,9333
6831,2,6,591,7
6832,91,331,7,3092
6833,4,6,262,11
6834,106,1028,11,1087
6835,162,653,6,2084
6836,5,8,212,33
6837,12,80,79,42
6838,2,7,592,12
6839,41,67,23,295
6840,19,183,47,5
6842,15,50,72,222
6843,8,58,122,17
6844,4,11,263,22
6845,19,5,48,32
6846,33,95,28,66
