timestamp,item_id,time_since_last_access,frequency_count,time_to_next_request
6554,2,3,533,1
6555,2,1,534,2
6556,1,15,1221,3
6557,2,2,535,4
6558,6,29,144,9
6559,1,3,1222,4
6560,14,38,50,145
6561,2,4,536,13
6562,38330,0,1,0
6563,1,4,1223,1
6564,1,1,1224,1
6565,1,1,1225,12
6566,168,1734,5,5213
6567,6,9,145,38
6568,56,366,5,2804
6569,17623696,0,1,0
6570,4,36,235,15
6571,7,245,133,255
6572,8279,0,1,0
6573,117,454,5,1217
6574,2,13,537,6
6575,5,29,166,35
6576,23301,0,1,26785
6577,1,12,1226,1
6578,1,1,1227,1
6579,1,1,1228,2
6580,2,6,538,2
6581,1,2,1229,2
6582,2,2,539,15
6583,1,2,1230,1
6584,1,1,1231,8
6585,4,15,236,58
6586,65727,0,1,0
6587,20,142,37,243
6588,90,89,7,3175
6589,16,238,47,169
6590,7857,0,1,0
6591,3,42,328,56
6592,1,8,1232,1
6593,1,1,1233,3
6594,3175573,0,1,0
6595,13,101,69,101
6596,1,3,1234,2
6597,2,15,540,4
6598,1,2,1235,5
6599,10359,0,1,85408
6600,33,365,14,187
6601,2,4,541,8
6602,54,324,10,630
6603,1,5,1236,3
6604,48,166,14,2310
6605,6,38,146,28
6606,1,3,1237,2
6607,1098214,0,1,0
6608,1,2,1238,4
6609,2,8,542,8
6610,5,35,167,82
6611,121,398,6,3892
6612,1,4,1239,4
6613,50,87,13,69
6614,59,4432,5,1181
6615,10,70,83,34
6616,1,4,1240,3
6617,2,8,543,1
6618,2,1,544,11
6619,1,3,1241,3
6620,108668,0,1,0
6621,453,0,1,518
6622,1,3,1242,8
6623,3781,0,1,0
6624,2382650,0,1,0
6625,25106,0,1,0
6626,42019,0,1,0
6627,22,155,28,161
6628,32,174,17,86
6629,2,11,545,8
6630,1,8,1243,2
6631,260,1102,3,1350
6632,1,2,1244,2
6633,6,28,147,9
6634,1,2,1245,4
6635,12165,0,1,0
6636,5225,0,1,0
6637,2,8,546,4
6638,1,4,1246,6
6639,82,571,9,50
6640,23,198,30,33
6641,2,4,547,29
6642,6,9,148,102
6643,4,58,237,11
6644,1,6,1247,16
6645,1204,0,1,37712
6646,15444712,0,1,0
6647,3,56,329,3
6648,93,3269,5,595
6649,10,34,84,50
6650,3,3,330,100
6651,255209,0,1,0
6652,254,1435,4,424
6653,1235,0,1,88145
6654,4,11,238,13
6655,8,250,96,1
6656,8,1,97,22
6657,281,0,1,988
6658,31,502,23,1190
6659,9,148,85,186
6660,1,16,1248,3
6661,581,1822,2,21721
6662,15,156,46,33
6663,1,3,1249,1
6664,1,1,1250,2
6665,1503,2580,2,76065
6666,1,2,1251,2
6667,4,13,239,34
6668,1,2,1252,4
6669,11,311,64,28
6670,2,29,548,48
6671,135,3215,2,940
6672,1,4,1253,3
6673,23,33,31,51
6674,39,195,19,379
6675,1,3,1254,2
6676,126,456,5,2370
6677,1,2,1255,3
6678,8,22,98,60
6679,2261,0,1,51086
6680,1,3,1256,1
6681,1,1,1257,2
6682,50,69,14,785
6683,1,2,1258,2
6684,169,1539,2,3225
6685,1,2,1259,2
6686,170,2741,5,2179
6687,1,2,1260,1
6688,1,1,1261,12
6689,82,50,10,1079
6690,38,832,11,445
6691,164,0,1,617
6692,5,82,168,48
6693,17,222,35,29
6694,8106,0,1,0
6695,15,33,47,14
6696,13,101,70,20
6697,11,28,65,50
6698,1964,0,1,76389
6699,10,50,85,154
6700,1,12,1262,4
6701,4,34,240,54
6702,18,150,43,102
6703,584,0,1,25874
6704,1,4,1263,7
6705,14,145,51,7
6706,2451,0,1,32124
6707,995,0,1,206
6708,1679027071,0,1,0
6709,15,14,48,118
6710,51,324,13,1965
6711,1,7,1264,4
6712,14,7,52,19
6713,364,5170,3,10228
6714,32,86,18,229
6715,1,4,1265,8
6716,13,20,71,125
6717,95,3714,4,897
6718,2,48,549,17
6719,1381,0,1,59552
6720,1166688,0,1,0
6721,2455104,0,1,0
6722,17,29,36,97
6723,1,8,1266,2
6724,23,51,32,38
6725,1,2,1267,1
6726,1,1,1268,1
6727,1,1,1269,14
6728,848,0,1,24522
6729,5139,0,1,5671
6730,53,822,13,879
6731,14,19,53,49
6732,246,3426,3,460
6733,2277,0,1,21919
6734,527,0,1,2668
6735,2,17,550,2
6736,55523,0,1,0
6737,2,2,551,5
6738,8,60,99,27
6739,103,2969,4,2043
6740,5,48,169,67
6741,1,14,1270,10
6742,2,5,552,15
6743,1986,0,1,0
6744,6,102,149,20
6745,1706,0,1,4099
6746,552,1714,2,43714
6747,11,50,66,36
6748,914,5016,2,0
6749,24,972,21,3
6750,3,100,331,13
6751,1,10,1271,3
6752,24,3,22,472
6753,3919,0,1,25046
6754,1,3,1272,6
6755,4,54,241,66
6756,21508,0,1,52425
6757,2,15,553,20
6758,16,169,48,105
6759,282,5091,2,4126
6760,1,6,1273,7
6761,2862,2867,2,31954
6762,23,38,33,8
6763,3,13,332,54
6764,6,20,150,122
6765,8,27,100,489
6766,21318508,0,1,0
6767,1,7,1274,6
6768,5593,0,1,0
6769,16606,0,1,0
6770,23,8,34,91
6771,389645,0,1,0
6772,1753,0,1,0
6773,1,6,1275,17
6774,19,312,39,370
6775,183,2825,2,211
6776,1078,0,1,2659
6777,2,20,554,32
6778,12958005,0,1,0
6779,946,4667,3,13121
6780,14,49,54,291
6781,851,0,1,20080
6782,477455265,0,1,0
6783,11,36,67,8
6784,249,6403,2,7445
6785,1267,0,1,8677
6786,3544,0,1,0
6787,33,187,15,398
6788,22,161,29,177
6789,52,298,11,673
6790,1,17,1276,2
6791,11,8,68,7
6792,1,2,1277,1
6793,1,1,1278,1
6794,1,1,1279,3
6795,295796,0,1,0
6796,5519,0,1,35964
6797,1,3,1280,5
6798,11,7,69,101
6799,43,947,6,293
6800,2335,0,1,13803
6801,2209,0,1,52447
6802,1,5,1281,1
6803,1,1,1282,2
6804,18,102,44,165
6805,1,2,1283,6
6806,112,2366,5,3810
6807,5,67,170,3
6808,388,0,1,3375
6809,2,32,555,46
6810,5,3,171,52
6811,1,6,1284,3
6812,21,383,20,869
6813,76,1121,9,527
6814,1,3,1285,2
6815,3382,0,1,0
6816,1,2,1286,6
6817,3,54,333,17
6818,885713,0,1,0
6819,17,97,37,86
6820,6533,0,1,0
6821,4,66,242,7
6822,1,6,1287,9
6823,5467781,0,1,0
6824,417,4036,3,4222
6825,2004,0,1,27489
6826,7,255,134,3
6827,15,118,49,68
6828,4,7,243,5
6829,7,3,135,11
6830,20,243,38,107
6831,1,9,1288,1
6832,1,1,1289,4
6833,4,5,244,6
6834,3,17,334,26
6835,2033069414,0,1,0
6836,1,4,1290,2
6837,268,0,1,32
6838,1,2,1291,4
6839,4,6,245,9
6840,7,11,136,163
6841,13,125,72,16
6842,1,4,1292,14
6843,312683,0,1,0
6844,874,0,1,4859
6845,9,186,86,45
6846,196,1875,6,585
6847,78,344,8,189
6848,4,9,246,30
6849,73,641,8,828
6850,60,1224,9,1800
6851,1717288,0,1,0
6852,132,4159,4,2039
6853,10,154,86,76
6854,46,2035,12,245
6855,2,46,556,4
6856,1,14,1293,12
6857,13,16,73,433
6858,1547,0,1,32016
6859,2,4,557,14
6860,3,26,335,16
6861,23,91,35,28
6862,5,52,172,13
6863,16,105,49,1
6864,16,1,50,34
6865,147,3018,2,154
6866,1328,0,1,80589
6867,3533,2428,2,33418
6868,1,12,1294,4
6869,268,32,2,5146
6870,19967390,0,1,0
6871,317,0,1,4159
6872,1,4,1295,9
6873,2,14,558,6
6874,6717889,0,1,0
6875,5,13,173,61
6876,3,16,336,1
6877,3,1,337,8
6878,4,30,247,30
6879,2,6,559,4
6880,6469,0,1,58760
6881,1,9,1296,1
6882,1,1,1297,15
6883,2,4,560,13
6884,1153,0,1,35661
6885,3,8,338,3
6886,6,122,151,42
6887,62,429,15,1034
6888,3,3,339,4
6889,23,28,36,72
6890,9,45,87,28
6891,91,726,9,1620
6892,3,4,340,28
6893,151,2493,7,1676
6894,5121,0,1,0
6895,15,68,50,375
6896,2,13,561,8
6897,1,15,1298,9
6898,16,34,51,12
6899,11,101,70,49
6900,21355939,0,1,0
6901,1886,0,1,18916
6902,490321,0,1,0
6903,1244,0,1,25000
6904,2,8,562,18
6905,17,86,38,16
6906,1,9,1299,3
6907,34587,0,1,0
6908,4,30,248,31
6909,1,3,1300,8
6910,16,12,52,135
6911,36,600,15,226
6912,39900,0,1,0
6913,995,206,2,515
6914,120,4924,4,2567
6915,449090,0,1,0
6916,209,6820,2,1792
6917,1,8,1301,7
6918,9,28,88,8
6919,329283,0,1,0
6920,3,28,341,11
6921,17,16,39,215
6922,2,18,563,10
6923,88,1672,7,2091
6924,1,7,1302,6
6925,14157,0,1,63475
6926,9,8,89,136
6927,1737,645,2,44520
6928,6,42,152,13
6929,10,76,87,99
6930,1,6,1303,12
6931,3,11,342,3
6932,2,10,564,6
6933,26,715,25,96
6934,3,3,343,11
6935,7814,0,1,0
6936,5,61,174,73
6937,20,107,39,302
6938,2,6,565,18
6939,4,31,249,73
6940,859,2823,2,0
6941,6,13,153,11
6942,1,12,1304,4
6943,32,229,19,814
6944,656,0,1,25214
6945,3,11,344,37
6946,1,4,1305,3
6947,18251,0,1,0
6948,11,49,71,49
6949,1,3,1306,2
6950,1018754,0,1,0
6951,1,2,1307,4
6952,6,11,154,65
6953,1808,3665,2,7092
6954,242,6517,2,1178
6955,1,4,1308,3
6956,2,18,566,14
6957,1033974,0,1,0
6958,1,3,1309,4
6959,206615,0,1,0
6960,352769,0,1,0
6961,23,72,37,453
6962,1,4,1310,5
6963,3503,0,1,0
6964,4705,0,1,72657
6965,22,177,30,22
6966,2294,0,1,48933
6967,1,5,1311,4
6968,14506649,0,1,0
6969,18,165,45,515
6970,2,14,567,18
6971,1,4,1312,1
6972,1,1,1313,2
6973,357189397,0,1,0
6974,1,2,1314,1
6975,1,1,1315,3
6976,122897,0,1,0
6977,173,3052,4,66
6978,1,3,1316,1
6979,1,1,1317,6
6980,2948,0,1,76710
6981,892854,0,1,0
6982,3,37,345,2
6983,101,3373,6,243
6984,3,2,346,10
6985,1,6,1318,6
6986,183,211,3,2294
6987,22,22,31,290
6988,2,18,568,5
6989,2793,0,1,10259
6990,6889,0,1,0
6991,1,6,1319,7
6992,42,825,8,1458
6993,2,5,569,14
6994,3,10,347,38
6995,837,4096,2,33843
6996,28439,0,1,15288
6997,11,49,72,37
6998,1,7,1320,6
6999,2152,0,1,0
7000,704,0,1,16257
7001,20222489,0,1,0
7002,2267,0,1,0
7003,7,163,137,64
7004,1,6,1321,1
7005,1,1,1322,13
7006,45597,0,1,0
7007,2,14,570,19
7008,496,4128,2,339
7009,5,73,175,43
7010,12814,0,1,0
7011,214,901,2,1524
7012,4,73,250,75
7013,72,708,14,838
7014,1406,0,1,13489
7015,533,5544,2,1191
7016,867425,0,1,0
7017,6,65,155,23
7018,1,13,1323,7
7019,147,154,3,3680
7020,3156,0,1,0
7021,5417,0,1,0
7022,57,553,4,2334
7023,2893,0,1,0
7024,202,0,1,9314
7025,1,7,1324,2
7026,2,19,571,15
7027,1,2,1325,17
7028,10,99,88,120
7029,26,96,26,53
7030,972953736,0,1,0
7031,199,852,2,498
7032,3,38,348,15
7033,372,2458,2,3995
7034,11,37,73,5
7035,1460,0,1,11631
7036,78,189,9,113
7037,63,1315,6,20
7038,763,0,1,21264
7039,11,5,74,192
7040,6,23,156,35
7041,2,15,572,18
7042,27,495,25,355
7043,173,66,5,98
7044,1,17,1326,2
7045,16,135,53,152
7046,1,2,1327,26
7047,3,15,349,8
7048,165657496,0,1,0
7049,149220,0,1,0
7050,8120,0,1,48727
7051,505376,0,1,0
7052,5,43,176,21
7053,39,379,20,412
7054,537861,0,1,0
7055,3,8,350,28
7056,307,1469,2,4470
7057,63,20,7,1153
7058,492203,0,1,0
7059,2,18,573,1
7060,2,1,574,4
7061,344,1266,3,6805
7062,9,136,90,71
7063,757,0,1,11893
7064,2,4,575,4
7065,334,0,1,3102
7066,1222,2302,2,5819
7067,7,64,138,65
7068,2,4,576,1
7069,2,1,577,9
7070,99,3131,7,3184
7071,14,291,55,85
7072,1,26,1328,5
7073,5,21,177,20
7074,79,1024,5,800
7075,6,35,157,130
7076,254,424,5,3953
7077,1,5,1329,4
7078,2,9,578,12
7079,25,542,25,385
7080,124782,0,1,0
7081,1,4,1330,3
7082,26,53,27,4
7083,3,28,351,13
7084,1,3,1331,27
7085,28557,0,1,0
7086,26,4,28,144
7087,4,75,251,19
7088,25246495,0,1,0
7089,10714,0,1,0
7090,2,12,579,4
7091,160671,0,1,0
7092,43,293,7,485
7093,5,20,178,53
7094,2,4,580,14
7095,1494,0,1,10527
7096,3,13,352,1
7097,3,1,353,4
7098,24904,0,1,0
7099,46,245,13,576
7100,43836,0,1,0
7101,3,4,354,28
7102,881811811,0,1,0
7103,261,1194,2,1365
7104,1181,5636,2,27617
7105,6633,0,1,0
7106,4,19,252,9
7107,125,2437,4,705
7108,2,14,581,1
7109,2,1,582,4
7110,5367,0,1,90462
7111,1,27,1332,6
7112,1436,930,2,0
7113,2,4,583,29
7114,1243,0,1,19353
7115,4,9,253,35
7116,13679,0,1,0
7117,1,6,1333,2
7118,2072288,0,1,0
7119,1,2,1334,2
7120,187,1392,4,10224
7121,1,2,1335,2
7122,70,641,10,2156
7123,1,2,1336,8
7124,578,0,1,25057
7125,403,0,1,1229
7126,4811,0,1,0
7127,1938,0,1,3079
7128,363,6308,2,2246
7129,3,28,355,9
7130,431,0,1,15092
7131,1,8,1337,3
7132,7,65,139,8
7133,9,71,91,54
7134,1,3,1338,11
7135,38,445,12,862
7136,17,215,40,334
7137,36,226,16,403
7138,3,9,356,9
7139,453,518,2,844
7140,7,8,140,13
7141,173,98,6,3243
7142,2,29,584,15
7143,4301,0,1,0
7144,19,370,40,108
7145,1,11,1339,13
7146,5,53,179,23
7147,3,9,357,13
7148,10,120,89,7
7149,78,113,10,277
7150,4,35,254,48
7151,25658,0,1,0
7152,84,3989,7,725
7153,7,13,141,10
7154,184,2072,2,1082
7155,10,7,90,100
7156,14,85,56,44
7157,2,15,585,24
7158,1,13,1340,7
7159,238792355,0,1,0
7160,3,13,358,16
7161,152,1842,3,3631
7162,1956,0,1,33152
7163,7,10,142,132
7164,87,3700,8,1232
7165,1,7,1341,2
7166,1447,0,1,16232
7167,1,2,1342,1
7168,1,1,1343,5
7169,5,23,180,112
7170,283,3077,2,2855
7171,58219,0,1,0
7172,92551,0,1,0
7173,1,5,1344,2
7174,652,0,1,17950
7175,1,2,1345,3
7176,3,16,359,1
7177,3,1,360,19
7178,1,3,1346,5
7179,4558,0,1,17432
7180,73031339,0,1,0
7181,2,24,586,8
7182,245,0,1,2745
7183,1,5,1347,3
7184,220796,0,1,0
7185,33,398,16,332
7186,1,3,1348,2
7187,9,54,92,157
7188,1,2,1349,3
7189,2,8,587,5
7190,4888,0,1,0
7191,1,3,1350,12
7192,246,460,4,833
7193,1944,0,1,48187
7194,2,5,588,7
7195,583,2565,2,25434
7196,3,19,361,10
7197,16,152,54,427
7198,4,48,255,4
7199,21913,0,1,0
7200,14,44,57,107
7201,2,7,589,6
7202,4,4,256,26
7203,1,12,1351,18
7204,2706,0,1,63226
7205,6,130,158,9
7206,3,10,362,35
7207,2,6,590,3
7208,23877,0,1,0
7209,716821,0,1,0
7210,2,3,591,5
7211,2068,0,1,3003
7212,8185,0,1,0
7213,271,0,1,648
7214,6,9,159,3
7215,2,5,592,1
7216,2,1,593,33
7217,6,3,160,5
7218,189,3008,2,1811
7219,97,900,5,582
7220,108,1350,6,562
7221,1,18,1352,2
7222,6,5,161,69
7223,1,2,1353,10
7224,24,472,23,126
7225,618046,0,1,0
7226,101,243,7,600
7227,3420,0,1,13298
7228,4,26,257,34
7229,12819229,0,1,0
7230,26,144,29,143
7231,11,192,75,14
7232,54,630,11,4
7233,1,10,1354,2
7234,89,1937,6,65
7235,1,2,1355,2
7236,54,4,12,1046
7237,1,2,1356,1
7238,1,1,1357,8
7239,20,302,40,70
7240,141,1561,5,379
7241,3,35,363,3
7242,1069,3519,2,47866
7243,93,595,6,5547
7244,3,3,364,42
7245,11,14,76,79
7246,1,8,1358,1
7247,1,1,1359,4
7248,69,789,7,416
7249,2,33,594,20
7250,28117,0,1,0
7251,1,4,1360,2
7252,19,108,41,69
7253,1,2,1361,4
7254,8,489,101,141
7255,10,100,91,199
7256,83,874,6,1242
7257,1,4,1362,1
7258,1,1,1363,3
7259,31187,0,1,0
7260,392,1646,3,8355
7261,1,3,1364,5
7262,4,34,258,38
7263,180999,0,1,0
7264,2260,0,1,28278
7265,926,0,1,14117
7266,1,5,1365,2
7267,7171,0,1,0
7268,1,2,1366,3
7269,2,20,595,3
7270,15,375,51,305
7271,1,3,1367,3
7272,2,3,596,40
7273,111,3242,5,4981
7274,1,3,1368,1
7275,1,1,1369,9
7276,1099,0,1,0
7277,22,290,32,181
7278,12,785,71,118
7279,28,934,23,67
7280,123,1016,4,1330
7281,5,112,181,8
7282,11790442,0,1,0
7283,474,2934,2,7064
7284,1,9,1370,10
7285,3082,3671,2,0
7286,3,42,365,30
7287,253,1499,2,842
7288,1160,0,1,7894
7289,5,8,182,8
7290,13,433,74,304
7291,6,69,162,85
7292,664,0,1,8213
7293,1354673767,0,1,0
7294,1,10,1371,4
7295,7,132,143,19
7296,45249,0,1,79515
7297,5,8,183,6
7298,1,4,1372,4
7299,89,65,7,952
7300,4,38,259,55
7301,17175,0,1,0
7302,1,4,1373,2
7303,5,6,184,46
7304,1,2,1374,11
7305,150,2283,6,301
7306,93398,0,1,0
7307,14,107,58,337
7308,164,617,2,320
7309,20,70,41,82
7310,551,0,1,4160
7311,318,6198,2,1138
7312,2,40,597,1
7313,2,1,598,19
7314,7,19,144,71
7315,1,11,1375,7
7316,3,30,366,42
7317,867,0,1,49823
7318,679,5864,2,2514
7319,386,2139,3,6012
7320,1133,3761,2,26539
7321,19,69,42,43
7322,1,7,1376,1
7323,1,1,1377,4
7324,11,79,77,605
7325,7714,0,1,19668
7326,2896,0,1,62651
7327,1,4,1378,3
7328,756,0,1,3192
7329,1281,0,1,21844
7330,1,3,1379,3
7331,118,1620,4,1431
7332,2,19,599,2
7333,1,3,1380,4
7334,2,2,600,26
7335,201720,0,1,0
7336,223655780,0,1,0
7337,1,4,1381,1
7338,1,1,1382,5
7339,420,3761,2,606
7340,76,527,10,1515
7341,5574298,0,1,0
7342,1861872,0,1,0
7343,1,5,1383,2
7344,9,157,93,146
7345,1,2,1384,7
7346,28,67,24,182
7347,496,339,3,49280
7348,1405,0,1,57172
7349,5,46,185,58
7350,24,126,24,322
7351,64,869,4,1055
7352,1,7,1385,9
7353,254258,0,1,0
7354,145,953,5,1412
7355,4,55,260,17
7356,367,4337,2,16263
7357,105,1684,5,1581
7358,3,42,367,10
7359,1500804,0,1,0
7360,2,26,601,3
7361,1,9,1386,1
7362,1,1,1387,3
7363,2,3,602,3
7364,19,43,43,61
7365,1,3,1388,2
7366,2,3,603,5
7367,1,2,1389,3
7368,3,10,368,1
7369,3,1,369,5
7370,1,3,1390,9
7371,2,5,604,15
7372,4,17,261,5
7373,26,143,30,206
7374,3,5,370,16
7375,41,926,14,57
7376,6,85,163,39
7377,4,5,262,116
7378,5912,0,1,21731
7379,1,9,1391,4
7380,681,0,1,17582
7381,313,4897,4,64
7382,2929,0,1,13014
7383,1,4,1392,1
7384,1,1,1393,4
7385,7,71,145,15
7386,2,15,605,36
7387,460,3350,2,689
7388,1,4,1394,1
7389,1,1,1395,5
7390,3,16,371,28
7391,20,82,42,742
7392,104,3719,3,1121
7393,8509,0,1,0
7394,1,5,1396,8
7395,8,141,102,60
7396,12,118,72,3
7397,27,355,26,155
7398,1650,0,1,680
7399,12,3,73,842
7400,7,15,146,23
7401,45755,0,1,0
7402,1,8,1397,2
7403,536,0,1,13566
7404,1,2,1398,1
7405,1,1,1399,1
7406,1,1,1400,14
7407,5,58,186,27
7408,323,3446,3,13105
7409,49,1461,8,597
7410,709,5130,2,1699
7411,2839,0,1,1243
7412,5853749,0,1,0
7413,12458,0,1,0
7414,23,453,38,604
7415,6,39,164,4
7416,1135,5266,2,5602
7417,55,889,12,1084
7418,3,28,372,17
7419,6,4,165,76
7420,1,14,1401,1
7421,1,1,1402,12
7422,2,36,606,31
7423,7,23,147,118
7424,694,2027,2,14766
7425,19,61,44,1171
7426,78,277,11,1537
7427,24996,0,1,0
7428,995,515,3,38708
7429,2784,0,1,71454
7430,2385,0,1,45512
7431,196,585,7,1370
7432,41,57,15,95
7433,1,12,1403,5
7434,5,27,187,12
7435,3,17,373,67
7436,3354,0,1,0
7437,5572,0,1,38258
7438,1,5,1404,1
7439,1,1,1405,1
7440,1,1,1406,1
7441,1,1,1407,10
7442,35762419,0,1,0
7443,956376,0,1,0
7444,163557,0,1,0
7445,313,64,5,3744
7446,5,12,188,3
7447,30,1522,12,194
7448,477,6159,3,3064
7449,5,3,189,26
7450,1843855,0,1,0
7451,1,10,1408,1
7452,1,1,1409,14
7453,2,31,607,30
7454,10,199,92,34
7455,8,60,103,39
7456,631,0,1,2117
7457,10294,0,1,0
7458,22,181,33,13
7459,8277,3854,2,0
7460,109,4305,6,48
7461,34,917,19,1217
7462,52,673,12,371
7463,1501,5381,2,60335
7464,25,385,26,4
7465,39,412,21,213
7466,1,14,1410,35
7467,50,785,15,44
7468,25,4,27,388
7469,4278,0,1,0
7470,17,334,41,97
7471,22,13,34,80
7472,674398,0,1,0
7473,283179546,0,1,0
7474,159,2211,4,879
7475,5,26,190,23
7476,6714051,0,1,0
7477,7522,0,1,15919
7478,642,0,1,2107
7479,2338006,0,1,0
7480,7967,0,1,0
7481,11200515,0,1,0
7482,134,2251,6,370
7483,2,30,608,9
7484,18,515,46,133
7485,1442,0,1,86120
7486,5761,0,1,0
7487,142393,0,1,0
7488,10,34,93,212
7489,70599143,0,1,0
7490,9,146,94,63
7491,525,7321,2,10023
7492,2,9,609,11
7493,4,116,263,78
7494,8,39,104,154
7495,6,76,166,165
7496,4456,0,1,25263
7497,3647,0,1,0
7498,5,23,191,16
7499,68,2217,6,657
7500,78726,0,1,0
7501,1,35,1411,5
7502,3,67,374,11
7503,2,11,610,32
7504,281590,0,1,0
7505,2296,0,1,47950
7506,1,5,1412,15
7507,106,2201,4,291
7508,109,48,7,8
7509,4101392,0,1,0
7510,96,2115,5,480
7511,50,44,16,705
7512,25936,0,1,0
7513,3,11,375,10
7514,5,16,192,28
7515,271746,0,1,0
7516,109,8,8,877
7517,33,332,17,69
7518,230756,0,1,0
7519,2492,0,1,43487
7520,37,1439,15,905
7521,1,15,1413,1
7522,1,1,1414,2
7523,3,10,376,3
7524,1,2,1415,9
7525,736,6932,2,16419
7526,3,3,377,8
7527,41,95,16,201
7528,28,182,25,42
7529,199,498,3,2475
7530,17554,0,1,0
7531,59874,0,1,0
7532,117587,0,1,0
7533,1,9,1416,13
7534,3,8,378,4
7535,2,32,611,19
7536,26043,0,1,0
7537,183694609,0,1,0
7538,3,4,379,7
7539,116,2074,7,27
7540,36,403,17,318
7541,7,118,148,60
7542,5,28,193,14
7543,197,1541,7,357
7544,274,2532,4,8650
7545,3,7,380,14
7546,1,13,1417,2
7547,1382832279,0,1,0
7548,1,2,1418,1
7549,1,1,1419,11
7550,2789,0,1,0
7551,22,80,35,118
7552,27,155,27,160
7553,9,63,95,29
7554,2,19,612,3
7555,186,0,1,1167
7556,5,14,194,86
7557,2,3,613,1
7558,2,1,614,22
7559,3,14,381,9
7560,1,11,1420,1
7561,1,1,1421,2
7562,137258,0,1,0
7563,1,2,1422,2
7564,52586075,0,1,0
7565,1,2,1423,4
7566,116,27,8,161
7567,17,97,42,107
7568,3,9,382,4
7569,1,4,1424,7
7570,28,42,26,172
7571,4,78,264,45
7572,3,4,383,1
7573,3,1,384,37
7574,2700,0,1,2247
7575,15,305,52,9
7576,1,7,1425,9
7577,43,485,8,310
7578,5577130,0,1,0
7579,26,206,31,276
7580,2,22,615,16
7581,35,1266,11,1819
7582,9,29,96,7
7583,7797,0,1,52720
7584,15,9,53,117
7585,1,9,1426,5
7586,33,69,18,1308
7587,1521,0,1,31956
7588,579,0,1,4971
7589,9,7,97,67
7590,1,5,1427,1
7591,1,1,1428,1
7592,1,1,1429,6
7593,514072,0,1,0
7594,13,304,75,58
7595,1823319671,0,1,0
7596,2,16,616,8
7597,72962,0,1,0
7598,1,6,1430,5
7599,149,1759,6,870
7600,9799200,0,1,0
7601,7,60,149,113
7602,5112,0,1,0
7603,1,5,1431,4
7604,2,8,617,17
7605,133,3454,4,149
7606,150,301,7,14670
7607,1,4,1432,8
7608,177,3387,2,6337
7609,53,879,14,190
7610,3,37,385,3
7611,135,940,3,600
7612,446,0,1,12134
7613,3,3,386,9
7614,95,897,5,528
7615,1,8,1433,11
7616,4,45,265,51
7617,18,133,47,38
7618,20364681,0,1,0
7619,141,379,6,1242
7620,510,0,1,2319
7621,2,17,618,2
7622,3,9,387,39
7623,2,2,619,2
7624,16,427,55,690
7625,2,2,620,14
7626,1,11,1434,6
7627,78576,0,1,0
7628,164,320,3,1296
7629,12009,0,1,0
7630,5764646,0,1,0
7631,218125,0,1,0
7632,1,6,1435,1
7633,1,1,1436,1
7634,1,1,1437,1
7635,1,1,1438,2
7636,71965671,0,1,0
7637,1,2,1439,1
7638,1,1,1440,21
7639,2,14,621,15
7640,563,0,1,868
7641,30,194,13,30
7642,5,86,195,16
7643,115,1624,5,1005
7644,14,337,59,81
7645,281,988,2,842
7646,1482,0,1,64896
7647,29,1417,18,118
7648,8,154,105,68
7649,77,3449,5,345
7650,429,0,1,13135
7651,641235,0,1,0
7652,13,58,76,120
7653,408603,0,1,0
7654,2,15,622,29
7655,18,38,48,254
7656,9,67,98,155
7657,47,1699,11,510
7658,5,16,196,15
7659,1,21,1441,3
7660,6,165,167,37
7661,3,39,388,25
7662,1,3,1442,1
7663,1,1,1443,21
7664,69,416,8,331
7665,45857,0,1,0
7666,15361,0,1,0
7667,4,51,266,12
7668,2804,0,1,0
7669,22,118,36,221
7670,347,4785,2,4186
7671,30,30,14,227
7672,24,322,25,260
7673,5,15,197,15
7674,17,107,43,16
7675,46,576,14,2009
7676,67157,0,1,0
7677,73,828,9,58
7678,39,213,22,157
7679,4,12,267,8
7680,3019,0,1,54522
7681,21,869,21,135
7682,2955,0,1,67388
7683,2,29,623,8
7684,1,21,1444,1
7685,1,1,1445,14
7686,3,25,389,19
7687,4,8,268,26
7688,5,15,198,5
7689,40,1706,11,197
7690,17,16,44,139
7691,2,8,624,17
7692,290,6501,2,556
7693,5,5,199,60
7694,427,2239,5,3328
7695,3267,0,1,42686
7696,2022,0,1,73700
7697,6,37,168,29
7698,350,0,1,498
7699,1,14,1446,5
7700,10,212,94,169
7701,15,117,54,127
7702,2857218,0,1,0
7703,2155,0,1,21758
7704,1,5,1447,2
7705,3,19,390,38
7706,1,2,1448,3
7707,24035655,0,1,0
7708,2,17,625,7
7709,1,3,1449,8
7710,4787,0,1,0
7711,620728870,0,1,0
7712,27,160,28,315
7713,4,26,269,58
7714,7,113,150,75
7715,2,7,626,16
7716,8,68,106,5
7717,1,8,1450,2
7718,2792,0,1,35565
7719,1,2,1451,3
7720,6220,0,1,0
7721,8,5,107,517
7722,1,3,1452,1
7723,1,1,1453,6
7724,156,4524,4,2873
7725,14,81,60,342
7726,6,29,169,23
7727,116,161,9,7828
7728,41,201,17,53
7729,1,6,1454,1
7730,1,1,1455,10
7731,2,16,627,5
7732,36250,0,1,0
7733,550,0,1,20051
7734,8246,0,1,0
7735,73,58,10,401
7736,2,5,628,1
7737,2,1,629,15
7738,66,1760,7,2404
7739,815,2910,2,50479
7740,1,10,1456,1
